activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,8127458,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(F)c3)o2)c1,,,CHEMBL1961873,,,,CHEMBL179465,GW621970X,CHEMBL179465,,False,http://qudt.org/vocab/unit#Percent,1583521,=,16,True,=,,Inhibition,%,,1.31,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.31
,8127600,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(N)=O)s3)c2cc1OC,,,CHEMBL1961873,,,,CHEMBL514499,GW843682X,CHEMBL514499,,False,http://qudt.org/vocab/unit#Percent,1583272,=,16,True,=,,Inhibition,%,,18.1,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,18.1
,8127888,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,COc1cc(Nc2ncc3c(C)nc(-c4cccc(Oc5ccccc5)c4)n3n2)cc(OC)c1OC,,,CHEMBL1961873,,,,CHEMBL519881,GW861893X,CHEMBL519881,,False,http://qudt.org/vocab/unit#Percent,1583278,=,16,True,=,,Inhibition,%,,1.28,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.28
,8128264,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,Cc1cc(O)cc(C)c1/C=C/c1cncc(C(=O)N(C)C)c1,,,CHEMBL1961873,,,,CHEMBL220244,GW427984X,CHEMBL220244,,False,http://qudt.org/vocab/unit#Percent,1583464,=,16,True,=,,Inhibition,%,,2.39,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,2.39
,8128431,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,COc1cccc(-n2cnc3c(N/N=C/c4ccncc4)ncnc32)c1,,,CHEMBL1961873,,,,CHEMBL204934,GW813360X,CHEMBL204934,,False,http://qudt.org/vocab/unit#Percent,1583611,=,16,True,=,,Inhibition,%,,1.25,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.25
,8128774,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,COc1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,,,CHEMBL1961873,,,,CHEMBL187081,PYRAZOLOPYRIDAZINE 1,CHEMBL187081,,False,http://qudt.org/vocab/unit#Percent,1583608,=,16,True,=,,Inhibition,%,,60.1,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,60.1
,8128911,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,O=C1NC(=O)C(c2cccc([N+](=O)[O-])c2)=C1Nc1cc(Cl)c(O)c(Cl)c1,,,CHEMBL1961873,,,,CHEMBL352222,,CHEMBL352222,,False,http://qudt.org/vocab/unit#Percent,1583311,=,16,True,=,,Inhibition,%,,-6.79,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,-6.79
,8129135,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,O=C1NC(=O)C(c2cccc([N+](=O)[O-])c2)=C1Nc1cc(Cl)c(O)c(Cl)c1,,,CHEMBL1961873,,,,CHEMBL352222,,CHEMBL352222,,False,http://qudt.org/vocab/unit#Percent,1583311,=,16,True,=,,Inhibition,%,,5.47,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,5.47
,8129306,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CN(C)CCOc1ccc(-c2cc(-c3ccc4c(c3)CCC4=NO)c(-c3ccncc3)o2)cc1.Cl,,,CHEMBL1961873,,,,CHEMBL1794072,,CHEMBL1852436,,False,http://qudt.org/vocab/unit#Percent,1583332,=,16,True,=,,Inhibition,%,,2.2,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,2.2
,8129495,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CCc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1,,,CHEMBL1961873,,,,CHEMBL428877,,CHEMBL428877,,False,http://qudt.org/vocab/unit#Percent,1583294,=,16,True,=,,Inhibition,%,,15.43,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,15.43
,8129858,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Nc1n[nH]c2nnc(-c3cccnc3)cc12)C1CC1.O=C(O)C(F)(F)F,,,CHEMBL1961873,,,,CHEMBL1909343,,CHEMBL35785,,False,http://qudt.org/vocab/unit#Percent,1583330,=,16,True,=,,Inhibition,%,,1.06,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.06
,8130019,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,FC(F)(F)CNc1nccc(-c2cnn3ncccc23)n1,,,CHEMBL1961873,,,,CHEMBL446024,GW683003X,CHEMBL446024,,False,http://qudt.org/vocab/unit#Percent,1583545,=,16,True,=,,Inhibition,%,,-0.83,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,-0.83
,8130243,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,FC(F)(F)CNc1nccc(-c2cnn3ncccc23)n1,,,CHEMBL1961873,,,,CHEMBL446024,GW683003X,CHEMBL446024,,False,http://qudt.org/vocab/unit#Percent,1583545,=,16,True,=,,Inhibition,%,,1.5,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.5
,8130415,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CCN1CCC(C(=O)Nc2n[nH]c3nnc(-c4cccc(F)c4F)cc23)CC1.Cl,,,CHEMBL1961873,,,,CHEMBL1909345,,CHEMBL39300,,False,http://qudt.org/vocab/unit#Percent,1583333,=,16,True,=,,Inhibition,%,,3.52,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,3.52
,8130575,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CCN(CC)Cc1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,,,CHEMBL1961873,,,,CHEMBL1882194,GW780056X,CHEMBL1882194,,False,http://qudt.org/vocab/unit#Percent,1583577,=,16,True,=,,Inhibition,%,,3.21,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,3.21
,8130915,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CS(=O)(=O)c1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1,,,CHEMBL1961873,,,,CHEMBL418348,,CHEMBL418348,,False,http://qudt.org/vocab/unit#Percent,1583302,=,16,True,=,,Inhibition,%,,0.86,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,0.86
,8131278,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,COc1ccccc1Oc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,,,CHEMBL1961873,,,,CHEMBL417804,,CHEMBL417804,,False,http://qudt.org/vocab/unit#Percent,1583299,=,16,True,=,,Inhibition,%,,1.58,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.58
,8131398,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3ccc(Oc4ccccc4)cc3)n2)cc1,,,CHEMBL1961873,,,,CHEMBL13868,,CHEMBL13868,,False,http://qudt.org/vocab/unit#Percent,1583296,=,16,True,=,,Inhibition,%,,9.5,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,9.5
,8131789,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(F)c3)o2)c1,,,CHEMBL1961873,,,,CHEMBL179465,GW621970X,CHEMBL179465,,False,http://qudt.org/vocab/unit#Percent,1583521,=,16,True,=,,Inhibition,%,,8.13,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,8.13
,8131930,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,Nc1ncnc2occ(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,,,CHEMBL1961873,,,,CHEMBL273564,GW795493X,CHEMBL273564,,False,http://qudt.org/vocab/unit#Percent,1583593,=,16,True,=,,Inhibition,%,,28.74,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,28.74
,8132154,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,Nc1ncnc2occ(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,,,CHEMBL1961873,,,,CHEMBL273564,GW795493X,CHEMBL273564,,False,http://qudt.org/vocab/unit#Percent,1583593,=,16,True,=,,Inhibition,%,,59.25,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,59.25
,8132216,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,COc1cc(Nc2ncc3c(C)nc(-c4cccc(Oc5ccccc5)c4)n3n2)cc(OC)c1OC,,,CHEMBL1961873,,,,CHEMBL519881,GW861893X,CHEMBL519881,,False,http://qudt.org/vocab/unit#Percent,1583278,=,16,True,=,,Inhibition,%,,4.18,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,4.18
,8132587,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,Cc1cc(O)cc(C)c1/C=C/c1cncc(C(=O)N(C)C)c1,,,CHEMBL1961873,,,,CHEMBL220244,GW427984X,CHEMBL220244,,False,http://qudt.org/vocab/unit#Percent,1583464,=,16,True,=,,Inhibition,%,,6.67,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,6.67
,8132755,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CNC(=O)c1cncc(/C=C/c2ccccc2Cl)c1,,,CHEMBL1961873,,,,CHEMBL218970,GW445017X,CHEMBL218970,,False,http://qudt.org/vocab/unit#Percent,1583477,=,16,True,=,,Inhibition,%,,1.8,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.8
,8132979,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CNC(=O)c1cncc(/C=C/c2ccccc2Cl)c1,,,CHEMBL1961873,,,,CHEMBL218970,GW445017X,CHEMBL218970,,False,http://qudt.org/vocab/unit#Percent,1583477,=,16,True,=,,Inhibition,%,,2.04,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,2.04
,8133100,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,Clc1ccc(CNc2nccc(-c3cnn4ncccc34)n2)cc1,,,CHEMBL1961873,,,,CHEMBL513330,GW781673X,CHEMBL513330,,False,http://qudt.org/vocab/unit#Percent,1583579,=,16,True,=,,Inhibition,%,,2.75,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,2.75
,8133462,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CCN1CCC(CC(=O)Nc2n[nH]c3nnc(-c4cccc(F)c4F)cc23)CC1.O=C(O)C(O)C(O)C(=O)O,,,CHEMBL1961873,,,,CHEMBL2062289,,CHEMBL38425,,False,http://qudt.org/vocab/unit#Percent,1583334,=,16,True,=,,Inhibition,%,,0.29,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,0.29
,8133634,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CN(C)CCOc1ccc(-c2cc(-c3ccc4c(c3)CCC4=NO)c(-c3ccncc3)o2)cc1.Cl,,,CHEMBL1961873,,,,CHEMBL1794072,,CHEMBL1852436,,False,http://qudt.org/vocab/unit#Percent,1583332,=,16,True,=,,Inhibition,%,,5.27,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,5.27
,8133814,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CN1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(N(C)c4ccnc(Nc5ccc(CS(C)(=O)=O)cc5)n4)cc3)cc2)CC1.Cl,,,CHEMBL1961873,,,,CHEMBL1909360,GW830263A,CHEMBL187494,,False,http://qudt.org/vocab/unit#Percent,1583631,=,16,True,=,,Inhibition,%,,4.67,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,4.67
,8134038,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CN1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(N(C)c4ccnc(Nc5ccc(CS(C)(=O)=O)cc5)n4)cc3)cc2)CC1.Cl,,,CHEMBL1961873,,,,CHEMBL1909360,GW830263A,CHEMBL187494,,False,http://qudt.org/vocab/unit#Percent,1583631,=,16,True,=,,Inhibition,%,,32.68,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,32.68
,8134186,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,COc1ccc(-c2cc3c(N)ncnc3o2)cc1,,,CHEMBL1961873,,,,CHEMBL373073,GW642138X,CHEMBL373073,,False,http://qudt.org/vocab/unit#Percent,1583531,=,16,True,=,,Inhibition,%,,2.31,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,2.31
,8134570,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,Cc1ccc(NC(=O)c2ccoc2)cc1-c1ccc(C(=O)NCC2CC2)cc1,,,CHEMBL1961873,,,,CHEMBL477583,GW743024X,CHEMBL477583,,False,http://qudt.org/vocab/unit#Percent,1583565,=,16,True,=,,Inhibition,%,,-0.94,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,-0.94
,8134754,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CS(=O)(=O)Nc1ccc(N/C=C2\C(=O)Nc3ccccc32)cc1,,,CHEMBL1961873,,,,CHEMBL1794058,GW278681X,CHEMBL1794058,,False,http://qudt.org/vocab/unit#Percent,1583435,=,16,True,=,,Inhibition,%,,2.65,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,2.65
,8134914,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CCN(CC)Cc1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,,,CHEMBL1961873,,,,CHEMBL1882194,GW780056X,CHEMBL1882194,,False,http://qudt.org/vocab/unit#Percent,1583577,=,16,True,=,,Inhibition,%,,21.17,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,21.17
,8135138,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,Cc1cc(-c2ccccn2)cc(C)c1/C=C/c1cncc(-c2nn[nH]n2)c1.Cl,,,CHEMBL1961873,,,,CHEMBL1909354,GW459057A,CHEMBL374680,,False,http://qudt.org/vocab/unit#Percent,1583481,=,16,True,=,,Inhibition,%,,-1.16,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,-1.16
,8135253,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CS(=O)(=O)c1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1,,,CHEMBL1961873,,,,CHEMBL418348,,CHEMBL418348,,False,http://qudt.org/vocab/unit#Percent,1583302,=,16,True,=,,Inhibition,%,,2.41,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,2.41
,8135618,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,COc1ccccc1Oc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,,,CHEMBL1961873,,,,CHEMBL417804,,CHEMBL417804,,False,http://qudt.org/vocab/unit#Percent,1583299,=,16,True,=,,Inhibition,%,,9.76,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,9.76
,8135739,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,Fc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1,,,CHEMBL1961873,,,,CHEMBL269450,,CHEMBL269450,,False,http://qudt.org/vocab/unit#Percent,1583292,=,16,True,=,,Inhibition,%,,-0.24,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,-0.24
,8135963,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,Fc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1,,,CHEMBL1961873,,,,CHEMBL269450,,CHEMBL269450,,False,http://qudt.org/vocab/unit#Percent,1583292,=,16,True,=,,Inhibition,%,,0.81,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,0.81
,8136131,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,COc1cccc(/C=N/Nc2ncnc3c2cnn3-c2cccc(OC)c2)c1,,,CHEMBL1961873,,,,CHEMBL305477,GW829874X,CHEMBL305477,,False,http://qudt.org/vocab/unit#Percent,1583628,=,16,True,=,,Inhibition,%,,-0.07,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,-0.07
,8136499,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3ccc4c(c3)OCO4)n2)cc1,,,CHEMBL1961873,,,,CHEMBL273611,,CHEMBL273611,,False,http://qudt.org/vocab/unit#Percent,1583297,=,16,True,=,,Inhibition,%,,1.35,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.35
,8136565,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,COc1cc(C)c(N(C)C(=O)CN(C)C)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1,,,CHEMBL1961873,,,,CHEMBL467581,GSK-2219385A,CHEMBL467581,,False,http://qudt.org/vocab/unit#Percent,1583391,=,16,True,=,,Inhibition,%,,2.17,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,2.17
,8136789,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,COc1cc(C)c(N(C)C(=O)CN(C)C)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1,,,CHEMBL1961873,,,,CHEMBL467581,GSK-2219385A,CHEMBL467581,,False,http://qudt.org/vocab/unit#Percent,1583391,=,16,True,=,,Inhibition,%,,3.67,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,3.67
,8136924,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(Cl)c(Cl)c2)CC(=O)N1,,,CHEMBL1961873,,,,CHEMBL374453,GSK-299115A,CHEMBL374453,,False,http://qudt.org/vocab/unit#Percent,1583401,=,16,True,=,,Inhibition,%,,-1.16,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,-1.16
,8137311,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CCCNc1cccc(-n2ncc3c(N/N=C/c4ccncc4)ncnc32)c1,,,CHEMBL1961873,,,,CHEMBL67241,GW794607X,CHEMBL67241,,False,http://qudt.org/vocab/unit#Percent,1583590,=,16,True,=,,Inhibition,%,,1.16,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.16
,8137431,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,Clc1ccc(CNc2nccc(-c3cnn4ncccc34)n2)cc1,,,CHEMBL1961873,,,,CHEMBL513330,GW781673X,CHEMBL513330,,False,http://qudt.org/vocab/unit#Percent,1583579,=,16,True,=,,Inhibition,%,,9.93,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,9.93
,8137803,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CCN1CCC(CC(=O)Nc2n[nH]c3nnc(-c4cccc(F)c4F)cc23)CC1.O=C(O)C(O)C(O)C(=O)O,,,CHEMBL1961873,,,,CHEMBL2062289,,CHEMBL38425,,False,http://qudt.org/vocab/unit#Percent,1583334,=,16,True,=,,Inhibition,%,,5.3,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,5.3
,8137969,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,N#Cc1c(NC(=O)c2ccccc2F)sc2c1CCCC2,,,CHEMBL1961873,,,,CHEMBL234838,GW572738X,CHEMBL234838,,False,http://qudt.org/vocab/unit#Percent,1583496,=,16,True,=,,Inhibition,%,,1.34,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.34
